7.660000000000000142e+00,6.500000000000000000e+00,5.349999999999999645e+00,4.360000000000000320e+00,3.370000000000000107e+00,2.790000000000000036e+00,2.209999999999999964e+00
7.910000000000000142e+00,6.709999999999999964e+00,5.519999999999999574e+00,4.509999999999999787e+00,3.490000000000000213e+00,2.890000000000000124e+00,2.290000000000000036e+00
8.150000000000000355e+00,6.919999999999999929e+00,5.700000000000000178e+00,4.650000000000000355e+00,3.609999999999999876e+00,2.990000000000000213e+00,2.359999999999999876e+00
8.390000000000000568e+00,7.129999999999999893e+00,5.879999999999999893e+00,4.799999999999999822e+00,3.720000000000000195e+00,3.080000000000000071e+00,2.439999999999999947e+00
8.640000000000000568e+00,7.339999999999999858e+00,6.049999999999999822e+00,4.940000000000000391e+00,3.839999999999999858e+00,3.180000000000000160e+00,2.520000000000000018e+00
8.880000000000000782e+00,7.549999999999999822e+00,6.230000000000000426e+00,5.089999999999999858e+00,3.950000000000000178e+00,3.270000000000000018e+00,2.589999999999999858e+00
9.119999999999999218e+00,7.759999999999999787e+00,6.410000000000000142e+00,5.240000000000000213e+00,4.070000000000000284e+00,3.370000000000000107e+00,2.669999999999999929e+00
9.359999999999999432e+00,7.969999999999999751e+00,6.580000000000000071e+00,5.379999999999999893e+00,4.179999999999999716e+00,3.470000000000000195e+00,2.750000000000000000e+00
9.609999999999999432e+00,8.179999999999999716e+00,6.759999999999999787e+00,5.530000000000000249e+00,4.299999999999999822e+00,3.560000000000000053e+00,2.819999999999999840e+00
9.849999999999999645e+00,8.390000000000000568e+00,6.940000000000000391e+00,5.679999999999999716e+00,4.419999999999999929e+00,3.660000000000000142e+00,2.899999999999999911e+00
1.008999999999999986e+01,8.599999999999999645e+00,7.110000000000000320e+00,5.820000000000000284e+00,4.530000000000000249e+00,3.750000000000000000e+00,2.979999999999999982e+00
1.033999999999999986e+01,8.810000000000000497e+00,7.290000000000000036e+00,5.969999999999999751e+00,4.650000000000000355e+00,3.850000000000000089e+00,3.049999999999999822e+00
1.058000000000000007e+01,9.019999999999999574e+00,7.469999999999999751e+00,6.110000000000000320e+00,4.759999999999999787e+00,3.950000000000000178e+00,3.129999999999999893e+00
1.082000000000000028e+01,9.230000000000000426e+00,7.639999999999999680e+00,6.259999999999999787e+00,4.879999999999999893e+00,4.040000000000000036e+00,3.200000000000000178e+00
1.107000000000000028e+01,9.439999999999999503e+00,7.820000000000000284e+00,6.410000000000000142e+00,4.990000000000000213e+00,4.139999999999999680e+00,3.279999999999999805e+00
1.131000000000000050e+01,9.650000000000000355e+00,8.000000000000000000e+00,6.549999999999999822e+00,5.110000000000000320e+00,4.230000000000000426e+00,3.359999999999999876e+00
1.155000000000000071e+01,9.859999999999999432e+00,8.169999999999999929e+00,6.700000000000000178e+00,5.230000000000000426e+00,4.330000000000000071e+00,3.430000000000000160e+00
1.178999999999999915e+01,1.007000000000000028e+01,8.349999999999999645e+00,6.849999999999999645e+00,5.339999999999999858e+00,4.429999999999999716e+00,3.509999999999999787e+00
1.203999999999999915e+01,1.027999999999999936e+01,8.529999999999999361e+00,6.990000000000000213e+00,5.459999999999999964e+00,4.519999999999999574e+00,3.589999999999999858e+00
1.227999999999999936e+01,1.049000000000000021e+01,8.699999999999999289e+00,7.139999999999999680e+00,5.570000000000000284e+00,4.620000000000000107e+00,3.660000000000000142e+00
1.251999999999999957e+01,1.069999999999999929e+01,8.880000000000000782e+00,7.280000000000000249e+00,5.690000000000000391e+00,4.709999999999999964e+00,3.740000000000000213e+00
1.276999999999999957e+01,1.091000000000000014e+01,9.060000000000000497e+00,7.429999999999999716e+00,5.799999999999999822e+00,4.809999999999999609e+00,3.819999999999999840e+00
1.300999999999999979e+01,1.111999999999999922e+01,9.230000000000000426e+00,7.580000000000000071e+00,5.919999999999999929e+00,4.910000000000000142e+00,3.890000000000000124e+00
1.325000000000000000e+01,1.133000000000000007e+01,9.410000000000000142e+00,7.719999999999999751e+00,6.040000000000000036e+00,5.000000000000000000e+00,3.970000000000000195e+00
1.350000000000000000e+01,1.153999999999999915e+01,9.589999999999999858e+00,7.870000000000000107e+00,6.150000000000000355e+00,5.099999999999999645e+00,4.049999999999999822e+00
1.374000000000000021e+01,1.175000000000000000e+01,9.769999999999999574e+00,8.019999999999999574e+00,6.269999999999999574e+00,5.190000000000000391e+00,4.120000000000000107e+00
1.398000000000000043e+01,1.196000000000000085e+01,9.939999999999999503e+00,8.160000000000000142e+00,6.379999999999999893e+00,5.290000000000000036e+00,4.200000000000000178e+00
1.422000000000000064e+01,1.216999999999999993e+01,1.011999999999999922e+01,8.310000000000000497e+00,6.500000000000000000e+00,5.389999999999999680e+00,4.269999999999999574e+00
1.447000000000000064e+01,1.238000000000000078e+01,1.030000000000000071e+01,8.449999999999999289e+00,6.610000000000000320e+00,5.480000000000000426e+00,4.349999999999999645e+00
1.471000000000000085e+01,1.258999999999999986e+01,1.047000000000000064e+01,8.599999999999999645e+00,6.730000000000000426e+00,5.580000000000000071e+00,4.429999999999999716e+00
1.494999999999999929e+01,1.280000000000000071e+01,1.065000000000000036e+01,8.750000000000000000e+00,6.849999999999999645e+00,5.669999999999999929e+00,4.500000000000000000e+00
1.519999999999999929e+01,1.300999999999999979e+01,1.083000000000000007e+01,8.890000000000000568e+00,6.959999999999999964e+00,5.769999999999999574e+00,4.580000000000000071e+00
1.543999999999999950e+01,1.322000000000000064e+01,1.100000000000000000e+01,9.039999999999999147e+00,7.080000000000000071e+00,5.870000000000000107e+00,4.660000000000000142e+00
1.567999999999999972e+01,1.342999999999999972e+01,1.117999999999999972e+01,9.189999999999999503e+00,7.190000000000000391e+00,5.959999999999999964e+00,4.730000000000000426e+00
1.592999999999999972e+01,1.364000000000000057e+01,1.135999999999999943e+01,9.330000000000000071e+00,7.309999999999999609e+00,6.059999999999999609e+00,4.809999999999999609e+00
1.617000000000000171e+01,1.384999999999999964e+01,1.152999999999999936e+01,9.480000000000000426e+00,7.419999999999999929e+00,6.150000000000000355e+00,4.889999999999999680e+00
1.641000000000000014e+01,1.406000000000000050e+01,1.171000000000000085e+01,9.619999999999999218e+00,7.540000000000000036e+00,6.250000000000000000e+00,4.959999999999999964e+00
1.664999999999999858e+01,1.426999999999999957e+01,1.189000000000000057e+01,9.769999999999999574e+00,7.660000000000000142e+00,6.349999999999999645e+00,5.040000000000000036e+00
1.689999999999999858e+01,1.448000000000000043e+01,1.206000000000000050e+01,9.919999999999999929e+00,7.769999999999999574e+00,6.440000000000000391e+00,5.110000000000000320e+00
1.714000000000000057e+01,1.468999999999999950e+01,1.224000000000000021e+01,1.006000000000000050e+01,7.889999999999999680e+00,6.540000000000000036e+00,5.190000000000000391e+00
1.737999999999999901e+01,1.490000000000000036e+01,1.241999999999999993e+01,1.021000000000000085e+01,8.000000000000000000e+00,6.639999999999999680e+00,5.269999999999999574e+00
1.762999999999999901e+01,1.510999999999999943e+01,1.258999999999999986e+01,1.035999999999999943e+01,8.119999999999999218e+00,6.730000000000000426e+00,5.339999999999999858e+00
1.787000000000000099e+01,1.532000000000000028e+01,1.276999999999999957e+01,1.050000000000000000e+01,8.230000000000000426e+00,6.830000000000000071e+00,5.419999999999999929e+00
1.810999999999999943e+01,1.552999999999999936e+01,1.294999999999999929e+01,1.065000000000000036e+01,8.349999999999999645e+00,6.919999999999999929e+00,5.500000000000000000e+00
1.835999999999999943e+01,1.574000000000000021e+01,1.311999999999999922e+01,1.078999999999999915e+01,8.470000000000000639e+00,7.019999999999999574e+00,5.570000000000000284e+00
1.860000000000000142e+01,1.594999999999999929e+01,1.330000000000000071e+01,1.093999999999999950e+01,8.580000000000000071e+00,7.120000000000000107e+00,5.650000000000000355e+00
1.883999999999999986e+01,1.616000000000000014e+01,1.348000000000000043e+01,1.108999999999999986e+01,8.699999999999999289e+00,7.209999999999999964e+00,5.730000000000000426e+00
1.907999999999999829e+01,1.637000000000000099e+01,1.365000000000000036e+01,1.123000000000000043e+01,8.810000000000000497e+00,7.309999999999999609e+00,5.799999999999999822e+00
1.932999999999999829e+01,1.657999999999999829e+01,1.383000000000000007e+01,1.138000000000000078e+01,8.929999999999999716e+00,7.400000000000000355e+00,5.879999999999999893e+00
1.957000000000000028e+01,1.678999999999999915e+01,1.400999999999999979e+01,1.152999999999999936e+01,9.039999999999999147e+00,7.500000000000000000e+00,5.959999999999999964e+00
1.980999999999999872e+01,1.700000000000000000e+01,1.418999999999999950e+01,1.166999999999999993e+01,9.160000000000000142e+00,7.599999999999999645e+00,6.030000000000000249e+00
2.005999999999999872e+01,1.721000000000000085e+01,1.435999999999999943e+01,1.182000000000000028e+01,9.279999999999999361e+00,7.690000000000000391e+00,6.110000000000000320e+00
2.030000000000000071e+01,1.742000000000000171e+01,1.453999999999999915e+01,1.196000000000000085e+01,9.390000000000000568e+00,7.790000000000000036e+00,6.179999999999999716e+00
2.053999999999999915e+01,1.762999999999999901e+01,1.472000000000000064e+01,1.210999999999999943e+01,9.509999999999999787e+00,7.879999999999999893e+00,6.259999999999999787e+00
2.078999999999999915e+01,1.783999999999999986e+01,1.489000000000000057e+01,1.225999999999999979e+01,9.619999999999999218e+00,7.980000000000000426e+00,6.339999999999999858e+00
2.103000000000000114e+01,1.805000000000000071e+01,1.507000000000000028e+01,1.240000000000000036e+01,9.740000000000000213e+00,8.080000000000000071e+00,6.410000000000000142e+00
2.126999999999999957e+01,1.826000000000000156e+01,1.525000000000000000e+01,1.255000000000000071e+01,9.849999999999999645e+00,8.169999999999999929e+00,6.490000000000000213e+00
2.151000000000000156e+01,1.846999999999999886e+01,1.541999999999999993e+01,1.269999999999999929e+01,9.970000000000000639e+00,8.269999999999999574e+00,6.570000000000000284e+00
2.176000000000000156e+01,1.867999999999999972e+01,1.559999999999999964e+01,1.283999999999999986e+01,1.008999999999999986e+01,8.359999999999999432e+00,6.639999999999999680e+00
2.200000000000000000e+01,1.889000000000000057e+01,1.577999999999999936e+01,1.299000000000000021e+01,1.019999999999999929e+01,8.460000000000000853e+00,6.719999999999999751e+00
2.223999999999999844e+01,1.910000000000000142e+01,1.594999999999999929e+01,1.313000000000000078e+01,1.032000000000000028e+01,8.560000000000000497e+00,6.799999999999999822e+00
2.248999999999999844e+01,1.930999999999999872e+01,1.612999999999999901e+01,1.327999999999999936e+01,1.042999999999999972e+01,8.650000000000000355e+00,6.870000000000000107e+00
2.273000000000000043e+01,1.951999999999999957e+01,1.630999999999999872e+01,1.342999999999999972e+01,1.055000000000000071e+01,8.750000000000000000e+00,6.950000000000000178e+00
2.296999999999999886e+01,1.973000000000000043e+01,1.648000000000000043e+01,1.357000000000000028e+01,1.066000000000000014e+01,8.839999999999999858e+00,7.019999999999999574e+00
2.321999999999999886e+01,1.994000000000000128e+01,1.666000000000000014e+01,1.372000000000000064e+01,1.077999999999999936e+01,8.939999999999999503e+00,7.099999999999999645e+00
2.346000000000000085e+01,2.014999999999999858e+01,1.683999999999999986e+01,1.386999999999999922e+01,1.090000000000000036e+01,9.039999999999999147e+00,7.179999999999999716e+00
2.369999999999999929e+01,2.035999999999999943e+01,1.701000000000000156e+01,1.400999999999999979e+01,1.100999999999999979e+01,9.130000000000000782e+00,7.250000000000000000e+00
2.394000000000000128e+01,2.057000000000000028e+01,1.719000000000000128e+01,1.416000000000000014e+01,1.113000000000000078e+01,9.230000000000000426e+00,7.330000000000000071e+00
2.419000000000000128e+01,2.078000000000000114e+01,1.737000000000000099e+01,1.430000000000000071e+01,1.124000000000000021e+01,9.320000000000000284e+00,7.410000000000000142e+00
2.442999999999999972e+01,2.098999999999999844e+01,1.753999999999999915e+01,1.444999999999999929e+01,1.135999999999999943e+01,9.419999999999999929e+00,7.480000000000000426e+00
2.467000000000000171e+01,2.119999999999999929e+01,1.771999999999999886e+01,1.459999999999999964e+01,1.147000000000000064e+01,9.519999999999999574e+00,7.559999999999999609e+00
2.492000000000000171e+01,2.141000000000000014e+01,1.789999999999999858e+01,1.474000000000000021e+01,1.158999999999999986e+01,9.609999999999999432e+00,7.639999999999999680e+00
2.516000000000000014e+01,2.162000000000000099e+01,1.807000000000000028e+01,1.489000000000000057e+01,1.171000000000000085e+01,9.710000000000000853e+00,7.709999999999999964e+00
2.539999999999999858e+01,2.182999999999999829e+01,1.825000000000000000e+01,1.503999999999999915e+01,1.182000000000000028e+01,9.800000000000000711e+00,7.790000000000000036e+00
2.564999999999999858e+01,2.203999999999999915e+01,1.842999999999999972e+01,1.517999999999999972e+01,1.193999999999999950e+01,9.900000000000000355e+00,7.870000000000000107e+00
2.589000000000000057e+01,2.225000000000000000e+01,1.860999999999999943e+01,1.533000000000000007e+01,1.205000000000000071e+01,1.000000000000000000e+01,7.940000000000000391e+00
2.612999999999999901e+01,2.246000000000000085e+01,1.878000000000000114e+01,1.547000000000000064e+01,1.216999999999999993e+01,1.008999999999999986e+01,8.019999999999999574e+00
2.637000000000000099e+01,2.267000000000000171e+01,1.896000000000000085e+01,1.561999999999999922e+01,1.227999999999999936e+01,1.018999999999999950e+01,8.089999999999999858e+00
2.662000000000000099e+01,2.287999999999999901e+01,1.914000000000000057e+01,1.576999999999999957e+01,1.240000000000000036e+01,1.027999999999999936e+01,8.169999999999999929e+00
2.685999999999999943e+01,2.308999999999999986e+01,1.930999999999999872e+01,1.591000000000000014e+01,1.250999999999999979e+01,1.038000000000000078e+01,8.250000000000000000e+00
2.710000000000000142e+01,2.330000000000000071e+01,1.948999999999999844e+01,1.605999999999999872e+01,1.263000000000000078e+01,1.048000000000000043e+01,8.320000000000000284e+00
2.735000000000000142e+01,2.351000000000000156e+01,1.967000000000000171e+01,1.621000000000000085e+01,1.275000000000000000e+01,1.057000000000000028e+01,8.400000000000000355e+00
2.758999999999999986e+01,2.371999999999999886e+01,1.983999999999999986e+01,1.635000000000000142e+01,1.285999999999999943e+01,1.066999999999999993e+01,8.480000000000000426e+00
2.782999999999999829e+01,2.392999999999999972e+01,2.001999999999999957e+01,1.650000000000000000e+01,1.298000000000000043e+01,1.076999999999999957e+01,8.550000000000000711e+00
2.807999999999999829e+01,2.414000000000000057e+01,2.019999999999999929e+01,1.664000000000000057e+01,1.308999999999999986e+01,1.085999999999999943e+01,8.630000000000000782e+00
2.832000000000000028e+01,2.435000000000000142e+01,2.037000000000000099e+01,1.678999999999999915e+01,1.321000000000000085e+01,1.096000000000000085e+01,8.710000000000000853e+00
2.855999999999999872e+01,2.455999999999999872e+01,2.055000000000000071e+01,1.694000000000000128e+01,1.332000000000000028e+01,1.105000000000000071e+01,8.779999999999999361e+00
2.880000000000000071e+01,2.476999999999999957e+01,2.073000000000000043e+01,1.707999999999999829e+01,1.343999999999999950e+01,1.115000000000000036e+01,8.859999999999999432e+00
2.905000000000000071e+01,2.498000000000000043e+01,2.089999999999999858e+01,1.723000000000000043e+01,1.356000000000000050e+01,1.125000000000000000e+01,8.929999999999999716e+00
2.928999999999999915e+01,2.519000000000000128e+01,2.107999999999999829e+01,1.737999999999999901e+01,1.366999999999999993e+01,1.133999999999999986e+01,9.009999999999999787e+00
2.953000000000000114e+01,2.539999999999999858e+01,2.126000000000000156e+01,1.751999999999999957e+01,1.378999999999999915e+01,1.143999999999999950e+01,9.089999999999999858e+00
2.978000000000000114e+01,2.560999999999999943e+01,2.142999999999999972e+01,1.767000000000000171e+01,1.390000000000000036e+01,1.152999999999999936e+01,9.160000000000000142e+00
3.001999999999999957e+01,2.582000000000000028e+01,2.160999999999999943e+01,1.780999999999999872e+01,1.401999999999999957e+01,1.163000000000000078e+01,9.240000000000000213e+00
3.026000000000000156e+01,2.603000000000000114e+01,2.178999999999999915e+01,1.796000000000000085e+01,1.413000000000000078e+01,1.173000000000000043e+01,9.320000000000000284e+00
3.051000000000000156e+01,2.623999999999999844e+01,2.196000000000000085e+01,1.810999999999999943e+01,1.425000000000000000e+01,1.182000000000000028e+01,9.390000000000000568e+00
3.075000000000000000e+01,2.644999999999999929e+01,2.214000000000000057e+01,1.825000000000000000e+01,1.436999999999999922e+01,1.191999999999999993e+01,9.470000000000000639e+00
3.098999999999999844e+01,2.664999999999999858e+01,2.232000000000000028e+01,1.839999999999999858e+01,1.448000000000000043e+01,1.200999999999999979e+01,9.550000000000000711e+00
3.123000000000000043e+01,2.685999999999999943e+01,2.248999999999999844e+01,1.855000000000000071e+01,1.459999999999999964e+01,1.210999999999999943e+01,9.619999999999999218e+00
3.148000000000000043e+01,2.707000000000000028e+01,2.267000000000000171e+01,1.869000000000000128e+01,1.471000000000000085e+01,1.221000000000000085e+01,9.699999999999999289e+00
3.171999999999999886e+01,2.728000000000000114e+01,2.285000000000000142e+01,1.883999999999999986e+01,1.483000000000000007e+01,1.230000000000000071e+01,9.779999999999999361e+00
3.196000000000000085e+01,2.748999999999999844e+01,2.303000000000000114e+01,1.898000000000000043e+01,1.493999999999999950e+01,1.240000000000000036e+01,9.849999999999999645e+00
3.221000000000000085e+01,2.769999999999999929e+01,2.319999999999999929e+01,1.912999999999999901e+01,1.506000000000000050e+01,1.249000000000000021e+01,9.929999999999999716e+00
3.245000000000000284e+01,2.791000000000000014e+01,2.337999999999999901e+01,1.928000000000000114e+01,1.517999999999999972e+01,1.258999999999999986e+01,1.000000000000000000e+01
3.268999999999999773e+01,2.812000000000000099e+01,2.355999999999999872e+01,1.942000000000000171e+01,1.528999999999999915e+01,1.268999999999999950e+01,1.008000000000000007e+01
3.293999999999999773e+01,2.832999999999999829e+01,2.373000000000000043e+01,1.957000000000000028e+01,1.541000000000000014e+01,1.277999999999999936e+01,1.016000000000000014e+01
3.317999999999999972e+01,2.853999999999999915e+01,2.391000000000000014e+01,1.971999999999999886e+01,1.551999999999999957e+01,1.288000000000000078e+01,1.023000000000000043e+01
3.342000000000000171e+01,2.875000000000000000e+01,2.408999999999999986e+01,1.985999999999999943e+01,1.564000000000000057e+01,1.297000000000000064e+01,1.031000000000000050e+01
3.365999999999999659e+01,2.896000000000000085e+01,2.426000000000000156e+01,2.001000000000000156e+01,1.575000000000000000e+01,1.307000000000000028e+01,1.039000000000000057e+01
3.390999999999999659e+01,2.917000000000000171e+01,2.444000000000000128e+01,2.014999999999999858e+01,1.586999999999999922e+01,1.316999999999999993e+01,1.046000000000000085e+01
3.414999999999999858e+01,2.937999999999999901e+01,2.462000000000000099e+01,2.030000000000000071e+01,1.599000000000000021e+01,1.325999999999999979e+01,1.053999999999999915e+01
3.439000000000000057e+01,2.958999999999999986e+01,2.478999999999999915e+01,2.044999999999999929e+01,1.610000000000000142e+01,1.335999999999999943e+01,1.061999999999999922e+01
3.464000000000000057e+01,2.980000000000000071e+01,2.496999999999999886e+01,2.058999999999999986e+01,1.621999999999999886e+01,1.344999999999999929e+01,1.068999999999999950e+01
3.488000000000000256e+01,3.001000000000000156e+01,2.514999999999999858e+01,2.073999999999999844e+01,1.632999999999999829e+01,1.355000000000000071e+01,1.076999999999999957e+01
3.511999999999999744e+01,3.021999999999999886e+01,2.532000000000000028e+01,2.089000000000000057e+01,1.644999999999999929e+01,1.365000000000000036e+01,1.083999999999999986e+01
3.536999999999999744e+01,3.042999999999999972e+01,2.550000000000000000e+01,2.103000000000000114e+01,1.655999999999999872e+01,1.374000000000000021e+01,1.091999999999999993e+01
3.560999999999999943e+01,3.064000000000000057e+01,2.567999999999999972e+01,2.117999999999999972e+01,1.667999999999999972e+01,1.383999999999999986e+01,1.100000000000000000e+01
3.585000000000000142e+01,3.085000000000000142e+01,2.585000000000000142e+01,2.132000000000000028e+01,1.680000000000000071e+01,1.392999999999999972e+01,1.107000000000000028e+01
3.609000000000000341e+01,3.105999999999999872e+01,2.603000000000000114e+01,2.146999999999999886e+01,1.691000000000000014e+01,1.402999999999999936e+01,1.115000000000000036e+01
3.634000000000000341e+01,3.126999999999999957e+01,2.621000000000000085e+01,2.162000000000000099e+01,1.703000000000000114e+01,1.413000000000000078e+01,1.123000000000000043e+01
3.657999999999999829e+01,3.148000000000000043e+01,2.637999999999999901e+01,2.176000000000000156e+01,1.714000000000000057e+01,1.422000000000000064e+01,1.130000000000000071e+01
3.682000000000000028e+01,3.169000000000000128e+01,2.655999999999999872e+01,2.191000000000000014e+01,1.726000000000000156e+01,1.432000000000000028e+01,1.138000000000000078e+01
3.707000000000000028e+01,3.189999999999999858e+01,2.673999999999999844e+01,2.205999999999999872e+01,1.737000000000000099e+01,1.441999999999999993e+01,1.146000000000000085e+01
3.731000000000000227e+01,3.210999999999999943e+01,2.691000000000000014e+01,2.219999999999999929e+01,1.748999999999999844e+01,1.450999999999999979e+01,1.152999999999999936e+01
3.754999999999999716e+01,3.232000000000000028e+01,2.708999999999999986e+01,2.235000000000000142e+01,1.760999999999999943e+01,1.460999999999999943e+01,1.160999999999999943e+01
3.779999999999999716e+01,3.253000000000000114e+01,2.726999999999999957e+01,2.248999999999999844e+01,1.771999999999999886e+01,1.469999999999999929e+01,1.168999999999999950e+01
3.803999999999999915e+01,3.274000000000000199e+01,2.744999999999999929e+01,2.264000000000000057e+01,1.783999999999999986e+01,1.480000000000000071e+01,1.175999999999999979e+01
3.828000000000000114e+01,3.295000000000000284e+01,2.762000000000000099e+01,2.278999999999999915e+01,1.794999999999999929e+01,1.490000000000000036e+01,1.183999999999999986e+01
3.852000000000000313e+01,3.315999999999999659e+01,2.780000000000000071e+01,2.292999999999999972e+01,1.807000000000000028e+01,1.499000000000000021e+01,1.191000000000000014e+01
3.877000000000000313e+01,3.336999999999999744e+01,2.798000000000000043e+01,2.307999999999999829e+01,1.817999999999999972e+01,1.508999999999999986e+01,1.199000000000000021e+01
3.900999999999999801e+01,3.357999999999999829e+01,2.814999999999999858e+01,2.323000000000000043e+01,1.830000000000000071e+01,1.517999999999999972e+01,1.207000000000000028e+01
3.925000000000000000e+01,3.378999999999999915e+01,2.832999999999999829e+01,2.337000000000000099e+01,1.842000000000000171e+01,1.527999999999999936e+01,1.214000000000000057e+01
3.950000000000000000e+01,3.400000000000000000e+01,2.851000000000000156e+01,2.351999999999999957e+01,1.853000000000000114e+01,1.538000000000000078e+01,1.222000000000000064e+01
3.974000000000000199e+01,3.421000000000000085e+01,2.867999999999999972e+01,2.366000000000000014e+01,1.864999999999999858e+01,1.547000000000000064e+01,1.230000000000000071e+01
3.997999999999999687e+01,3.442000000000000171e+01,2.885999999999999943e+01,2.380999999999999872e+01,1.876000000000000156e+01,1.557000000000000028e+01,1.236999999999999922e+01
4.022999999999999687e+01,3.463000000000000256e+01,2.903999999999999915e+01,2.396000000000000085e+01,1.887999999999999901e+01,1.566000000000000014e+01,1.244999999999999929e+01
4.046999999999999886e+01,3.484000000000000341e+01,2.921000000000000085e+01,2.410000000000000142e+01,1.898999999999999844e+01,1.575999999999999979e+01,1.252999999999999936e+01
4.071000000000000085e+01,3.504999999999999716e+01,2.939000000000000057e+01,2.425000000000000000e+01,1.910999999999999943e+01,1.585999999999999943e+01,1.259999999999999964e+01
4.095000000000000284e+01,3.525999999999999801e+01,2.957000000000000028e+01,2.439999999999999858e+01,1.923000000000000043e+01,1.594999999999999929e+01,1.267999999999999972e+01
4.120000000000000284e+01,3.546999999999999886e+01,2.973999999999999844e+01,2.453999999999999915e+01,1.933999999999999986e+01,1.605000000000000071e+01,1.275000000000000000e+01
4.143999999999999773e+01,3.567999999999999972e+01,2.992000000000000171e+01,2.469000000000000128e+01,1.946000000000000085e+01,1.614000000000000057e+01,1.283000000000000007e+01
4.167999999999999972e+01,3.589000000000000057e+01,3.010000000000000142e+01,2.482999999999999829e+01,1.957000000000000028e+01,1.623999999999999844e+01,1.291000000000000014e+01
4.192999999999999972e+01,3.610000000000000142e+01,3.026999999999999957e+01,2.498000000000000043e+01,1.969000000000000128e+01,1.633999999999999986e+01,1.298000000000000043e+01
4.217000000000000171e+01,3.631000000000000227e+01,3.044999999999999929e+01,2.512999999999999901e+01,1.980000000000000071e+01,1.642999999999999972e+01,1.306000000000000050e+01
4.240999999999999659e+01,3.652000000000000313e+01,3.062999999999999901e+01,2.526999999999999957e+01,1.992000000000000171e+01,1.653000000000000114e+01,1.314000000000000057e+01
